Site:,GorstenN2,6875,tonnes,223,days,5352,timesteps,,
3,4,4,3,85,9,mg,ug,ug,
Day,Time,A-Chem(fd)ug/d,A-Chem(fae)ug/d,A-FI(kg/d for farm),,,,,
#NAME?,2342,0,7081556,6076
#NAME?,2343,0,7081556,6076
#NAME?,2344,0,7081556,6076
#NAME?,2345,0,7081556,6076
#NAME?,2346,0,7081556,6076
#NAME?,2347,0,7081556,6076
#NAME?,2348,0,7081556,6076
#NAME?,2349,0,7081556,6076
#NAME?,2350,0,7081556,6076
#NAME?,2351,0,7081556,6076
#NAME?,2352,0,7081556,6076
#NAME?,2353,0,6946511,6076
#NAME?,2354,0,6946511,6076
#NAME?,2355,0,6946511,6076
#NAME?,2356,0,6946511,6076
#NAME?,2357,0,6946511,6076
#NAME?,2358,0,6946511,6076
#NAME?,2359,0,6946511,6076
#NAME?,2360,0,6946511,6076
#NAME?,2361,0,6946511,6076
#NAME?,2362,0,6946511,6076
#NAME?,2363,0,6946511,6076
#NAME?,2364,0,6946511,6076
#NAME?,2365,0,6946511,6076
#NAME?,2366,0,6946511,6076
#NAME?,2367,0,6946511,6076
#NAME?,2368,0,6946511,6076
#NAME?,2369,0,6946511,6076
#NAME?,2370,0,6946511,6076
#NAME?,2371,0,6946511,6076
#NAME?,2372,0,6946511,6076
#NAME?,2373,0,6946511,6076
#NAME?,2374,0,6946511,6076
#NAME?,2375,0,6946511,6076
#NAME?,2376,0,6946511,6076
#NAME?,2377,0,6814042,6076
#NAME?,2378,0,6814042,6076
#NAME?,2379,0,6814042,6076
#NAME?,2380,0,6814042,6076
#NAME?,2381,0,6814042,6076
#NAME?,2382,0,6814042,6076
#NAME?,2383,0,6814042,6076
#NAME?,2384,0,6814042,6076
#NAME?,2385,0,6814042,6076
#NAME?,2386,0,6814042,6076
#NAME?,2387,0,6814042,6076
#NAME?,2388,0,6814042,6076
#NAME?,2389,0,6814042,6076
#NAME?,2390,0,6814042,6076
#NAME?,2391,0,6814042,6076
#NAME?,2392,0,6814042,6076
#NAME?,2393,0,6814042,6076
#NAME?,2394,0,6814042,6076
#NAME?,2395,0,6814042,6076
#NAME?,2396,0,6814042,6076
#NAME?,2397,0,6814042,6076
#NAME?,2398,0,6814042,6076
#NAME?,2399,0,6814042,6076
#NAME?,2400,0,6814042,6076
#NAME?,2401,0,6684099,6076
#NAME?,2402,0,6684099,6076
#NAME?,2403,0,6684099,6076
#NAME?,2404,0,6684099,6076
#NAME?,2405,0,6684099,6076
#NAME?,2406,0,6684099,6076
#NAME?,2407,0,6684099,6076
#NAME?,2408,0,6684099,6076
#NAME?,2409,0,6684099,6076
#NAME?,2410,0,6684099,6076
#NAME?,2411,0,6684099,6076
#NAME?,2412,0,6684099,6076
#NAME?,2413,0,6684099,6076
#NAME?,2414,0,6684099,6076
#NAME?,2415,0,6684099,6076
#NAME?,2416,0,6684099,6076
#NAME?,2417,0,6684099,6076
#NAME?,2418,0,6684099,6076
#NAME?,2419,0,6684099,6076
#NAME?,2420,0,6684099,6076
#NAME?,2421,0,6684099,6076
#NAME?,2422,0,6684099,6076
#NAME?,2423,0,6684099,6076
#NAME?,2424,0,6684099,6076
#NAME?,2425,0,6556634,6076
#NAME?,2426,0,6556634,6076
#NAME?,2427,0,6556634,6076
#NAME?,2428,0,6556634,6076
#NAME?,2429,0,6556634,6076
#NAME?,2430,0,6556634,6076
#NAME?,2431,0,6556634,6076
#NAME?,2432,0,6556634,6076
#NAME?,2433,0,6556634,6076
#NAME?,2434,0,6556634,6076
#NAME?,2435,0,6556634,6076
#NAME?,2436,0,6556634,6076
#NAME?,2437,0,6556634,6076
#NAME?,2438,0,6556634,6076
#NAME?,2439,0,6556634,6076
#NAME?,2440,0,6556634,6076
#NAME?,2441,0,6556634,6076
#NAME?,2442,0,6556634,6076
#NAME?,2443,0,6556634,6076
#NAME?,2444,0,6556634,6076
#NAME?,2445,0,6556634,6076
#NAME?,2446,0,6556634,6076
#NAME?,2447,0,6556634,6076
#NAME?,2448,0,6556634,6076
#NAME?,2449,0,6431599,6076
#NAME?,2450,0,6431599,6076
#NAME?,2451,0,6431599,6076
#NAME?,2452,0,6431599,6076
#NAME?,2453,0,6431599,6076
#NAME?,2454,0,6431599,6076
#NAME?,2455,0,6431599,6076
#NAME?,2456,0,6431599,6076
#NAME?,2457,0,6431599,6076
#NAME?,2458,0,6431599,6076
#NAME?,2459,0,6431599,6076
#NAME?,2460,0,6431599,6076
#NAME?,2461,0,6431599,6076
#NAME?,2462,0,6431599,6076
#NAME?,2463,0,6431599,6076
#NAME?,2464,0,6431599,6076
#NAME?,2465,0,6431599,6076
#NAME?,2466,0,6431599,6076
#NAME?,2467,0,6431599,6076
#NAME?,2468,0,6431599,6076
#NAME?,2469,0,6431599,6076
#NAME?,2470,0,6431599,6076
#NAME?,2471,0,6431599,6076
#NAME?,2472,0,6431599,6076
#NAME?,2473,0,6308949,6076
#NAME?,2474,0,6308949,6076
#NAME?,2475,0,6308949,6076
#NAME?,2476,0,6308949,6076
#NAME?,2477,0,6308949,6076
#NAME?,2478,0,6308949,6076
#NAME?,2479,0,6308949,6076
#NAME?,2480,0,6308949,6076
#NAME?,2481,0,6308949,6076
#NAME?,2482,0,6308949,6076
#NAME?,2483,0,6308949,6076
#NAME?,2484,0,6308949,6076
#NAME?,2485,0,6308949,6076
#NAME?,2486,0,6308949,6076
#NAME?,2487,0,6308949,6076
#NAME?,2488,0,6308949,6076
#NAME?,2489,0,6308949,6076
#NAME?,2490,0,6308949,6076
#NAME?,2491,0,6308949,6076
#NAME?,2492,0,6308949,6076
#NAME?,2493,0,6308949,6076
#NAME?,2494,0,6308949,6076
#NAME?,2495,0,6308949,6076
#NAME?,2496,0,6308949,6076
#NAME?,2497,0,6188638,6076
#NAME?,2498,0,6188638,6076
#NAME?,2499,0,6188638,6076
#NAME?,2500,0,6188638,6076
#NAME?,2501,0,6188638,6076
#NAME?,2502,0,6188638,6076
#NAME?,2503,0,6188638,6076
#NAME?,2504,0,6188638,6076
#NAME?,2505,0,6188638,6076
#NAME?,2506,0,6188638,6076
#NAME?,2507,0,6188638,6076
#NAME?,2508,0,6188638,6076
#NAME?,2509,0,6188638,6076
#NAME?,2510,0,6188638,6076
#NAME?,2511,0,6188638,6076
#NAME?,2512,0,6188638,6076
#NAME?,2513,0,6188638,6076
#NAME?,2514,0,6188638,6076
#NAME?,2515,0,6188638,6076
#NAME?,2516,0,6188638,6076
#NAME?,2517,0,6188638,6076
#NAME?,2518,0,6188638,6076
#NAME?,2519,0,6188638,6076
#NAME?,2520,0,6188638,6076
#NAME?,2521,0,6070621,6076
#NAME?,2522,0,6070621,6076
#NAME?,2523,0,6070621,6076
#NAME?,2524,0,6070621,6076
#NAME?,2525,0,6070621,6076
#NAME?,2526,0,6070621,6076
#NAME?,2527,0,6070621,6076
#NAME?,2528,0,6070621,6076
#NAME?,2529,0,6070621,6076
#NAME?,2530,0,6070621,6076
#NAME?,2531,0,6070621,6076
#NAME?,2532,0,6070621,6076
#NAME?,2533,0,6070621,6076
#NAME?,2534,0,6070621,6076
#NAME?,2535,0,6070621,6076
#NAME?,2536,0,6070621,6076
#NAME?,2537,0,6070621,6076
#NAME?,2538,0,6070621,6076
#NAME?,2539,0,6070621,6076
#NAME?,2540,0,6070621,6076
#NAME?,2541,0,6070621,6076
#NAME?,2542,0,6070621,6076
#NAME?,2543,0,6070621,6076
#NAME?,2544,0,6070621,6076
#NAME?,2545,0,5954855,6076
#NAME?,2546,0,5954855,6076
#NAME?,2547,0,5954855,6076
#NAME?,2548,0,5954855,6076
#NAME?,2549,0,5954855,6076
#NAME?,2550,0,5954855,6076
#NAME?,2551,0,5954855,6076
#NAME?,2552,0,5954855,6076
#NAME?,2553,0,5954855,6076
#NAME?,2554,0,5954855,6076
#NAME?,2555,0,5954855,6076
#NAME?,2556,0,5954855,6076
#NAME?,2557,0,5954855,6076
#NAME?,2558,0,5954855,6076
#NAME?,2559,0,5954855,6076
#NAME?,2560,0,5954855,6076
#NAME?,2561,0,5954855,6076
#NAME?,2562,0,5954855,6076
#NAME?,2563,0,5954855,6076
#NAME?,2564,0,5954855,6076
#NAME?,2565,0,5954855,6076
#NAME?,2566,0,5954855,6076
#NAME?,2567,0,5954855,6076
#NAME?,2568,0,5954855,6076
#NAME?,2569,0,5841297,6076
#NAME?,2570,0,5841297,6076
#NAME?,2571,0,5841297,6076
#NAME?,2572,0,5841297,6076
#NAME?,2573,0,5841297,6076
#NAME?,2574,0,5841297,6076
#NAME?,2575,0,5841297,6076
#NAME?,2576,0,5841297,6076
#NAME?,2577,0,5841297,6076
#NAME?,2578,0,5841297,6076
#NAME?,2579,0,5841297,6076
#NAME?,2580,0,5841297,6076
#NAME?,2581,0,5841297,6076
#NAME?,2582,0,5841297,6076
#NAME?,2583,0,5841297,6076
#NAME?,2584,0,5841297,6076
#NAME?,2585,0,5841297,6076
#NAME?,2586,0,5841297,6076
#NAME?,2587,0,5841297,6076
#NAME?,2588,0,5841297,6076
#NAME?,2589,0,5841297,6076
#NAME?,2590,0,5841297,6076
#NAME?,2591,0,5841297,6076
#NAME?,2592,0,5841297,6076
#NAME?,2593,0,5729904,6076
#NAME?,2594,0,5729904,6076
#NAME?,2595,0,5729904,6076
#NAME?,2596,0,5729904,6076
#NAME?,2597,0,5729904,6076
#NAME?,2598,0,5729904,6076
#NAME?,2599,0,5729904,6076
#NAME?,2600,0,5729904,6076
#NAME?,2601,0,5729904,6076
#NAME?,2602,0,5729904,6076
#NAME?,2603,0,5729904,6076
#NAME?,2604,0,5729904,6076
#NAME?,2605,0,5729904,6076
#NAME?,2606,0,5729904,6076
#NAME?,2607,0,5729904,6076
#NAME?,2608,0,5729904,6076
#NAME?,2609,0,5729904,6076
#NAME?,2610,0,5729904,6076
#NAME?,2611,0,5729904,6076
#NAME?,2612,0,5729904,6076
#NAME?,2613,0,5729904,6076
#NAME?,2614,0,5729904,6076
#NAME?,2615,0,5729904,6076
#NAME?,2616,0,5729904,6076
#NAME?,2617,0,5620635,6076
#NAME?,2618,0,5620635,6076
#NAME?,2619,0,5620635,6076
#NAME?,2620,0,5620635,6076
#NAME?,2621,0,5620635,6076
#NAME?,2622,0,5620635,6076
#NAME?,2623,0,5620635,6076
#NAME?,2624,0,5620635,6076
#NAME?,2625,0,5620635,6076
#NAME?,2626,0,5620635,6076
#NAME?,2627,0,5620635,6076
#NAME?,2628,0,5620635,6076
#NAME?,2629,0,5620635,6076
#NAME?,2630,0,5620635,6076
#NAME?,2631,0,5620635,6076
#NAME?,2632,0,5620635,6076
#NAME?,2633,0,5620635,6076
#NAME?,2634,0,5620635,6076
#NAME?,2635,0,5620635,6076
#NAME?,2636,0,5620635,6076
#NAME?,2637,0,5620635,6076
#NAME?,2638,0,5620635,6076
#NAME?,2639,0,5620635,6076
#NAME?,2640,0,5620635,6076
#NAME?,2641,0,5513450,6076
#NAME?,2642,0,5513450,6076
#NAME?,2643,0,5513450,6076
#NAME?,2644,0,5513450,6076
#NAME?,2645,0,5513450,6076
#NAME?,2646,0,5513450,6076
#NAME?,2647,0,5513450,6076
#NAME?,2648,0,5513450,6076
#NAME?,2649,0,5513450,6076
#NAME?,2650,0,5513450,6076
#NAME?,2651,0,5513450,6076
#NAME?,2652,0,5513450,6076
#NAME?,2653,0,5513450,6076
#NAME?,2654,0,5513450,6076
#NAME?,2655,0,5513450,6076
#NAME?,2656,0,5513450,6076
#NAME?,2657,0,5513450,6076
#NAME?,2658,0,5513450,6076
#NAME?,2659,0,5513450,6076
#NAME?,2660,0,5513450,6076
#NAME?,2661,0,5513450,6076
#NAME?,2662,0,5513450,6076
#NAME?,2663,0,5513450,6076
#NAME?,2664,0,5513450,6076
#NAME?,2665,0,5408309,6076
#NAME?,2666,0,5408309,6076
#NAME?,2667,0,5408309,6076
#NAME?,2668,0,5408309,6076
#NAME?,2669,0,5408309,6076
#NAME?,2670,0,5408309,6076
#NAME?,2671,0,5408309,6076
#NAME?,2672,0,5408309,6076
#NAME?,2673,0,5408309,6076
#NAME?,2674,0,5408309,6076
#NAME?,2675,0,5408309,6076
#NAME?,2676,0,5408309,6076
#NAME?,2677,0,5408309,6076
#NAME?,2678,0,5408309,6076
#NAME?,2679,0,5408309,6076
#NAME?,2680,0,5408309,6076
#NAME?,2681,0,5408309,6076
#NAME?,2682,0,5408309,6076
#NAME?,2683,0,5408309,6076
#NAME?,2684,0,5408309,6076
#NAME?,2685,0,5408309,6076
#NAME?,2686,0,5408309,6076
#NAME?,2687,0,5408309,6076
#NAME?,2688,0,5408309,6076
#NAME?,2689,0,5305173,6076
#NAME?,2690,0,5305173,6076
#NAME?,2691,0,5305173,6076
#NAME?,2692,0,5305173,6076
#NAME?,2693,0,5305173,6076
#NAME?,2694,0,5305173,6076
#NAME?,2695,0,5305173,6076
#NAME?,2696,0,5305173,6076
#NAME?,2697,0,5305173,6076
#NAME?,2698,0,5305173,6076
#NAME?,2699,0,5305173,6076
#NAME?,2700,0,5305173,6076
#NAME?,2701,0,5305173,6076
#NAME?,2702,0,5305173,6076
#NAME?,2703,0,5305173,6076
#NAME?,2704,0,5305173,6076
#NAME?,2705,0,5305173,6076
#NAME?,2706,0,5305173,6076
#NAME?,2707,0,5305173,6076
#NAME?,2708,0,5305173,6076
#NAME?,2709,0,5305173,6076
#NAME?,2710,0,5305173,6076
#NAME?,2711,0,5305173,6076
#NAME?,2712,0,5305173,6076
#NAME?,2713,0,5204004,6076
#NAME?,2714,0,5204004,6076
#NAME?,2715,0,5204004,6076
#NAME?,2716,0,5204004,6076
#NAME?,2717,0,5204004,6076
#NAME?,2718,0,5204004,6076
#NAME?,2719,0,5204004,6076
#NAME?,2720,0,5204004,6076
#NAME?,2721,0,5204004,6076
#NAME?,2722,0,5204004,6076
#NAME?,2723,0,5204004,6076
#NAME?,2724,0,5204004,6076
#NAME?,2725,0,5204004,6076
#NAME?,2726,0,5204004,6076
#NAME?,2727,0,5204004,6076
#NAME?,2728,0,5204004,6076
#NAME?,2729,0,5204004,6076
#NAME?,2730,0,5204004,6076
#NAME?,2731,0,5204004,6076
#NAME?,2732,0,5204004,6076
#NAME?,2733,0,5204004,6076
#NAME?,2734,0,5204004,6076
#NAME?,2735,0,5204004,6076
#NAME?,2736,0,5204004,6076
#NAME?,2737,0,5104764,6076
#NAME?,2738,0,5104764,6076
#NAME?,2739,0,5104764,6076
#NAME?,2740,0,5104764,6076
#NAME?,2741,0,5104764,6076
#NAME?,2742,0,5104764,6076
#NAME?,2743,0,5104764,6076
#NAME?,2744,0,5104764,6076
#NAME?,2745,0,5104764,6076
#NAME?,2746,0,5104764,6076
#NAME?,2747,0,5104764,6076
#NAME?,2748,0,5104764,6076
#NAME?,2749,0,5104764,6076
#NAME?,2750,0,5104764,6076
#NAME?,2751,0,5104764,6076
#NAME?,2752,0,5104764,6076
#NAME?,2753,0,5104764,6076
#NAME?,2754,0,5104764,6076
#NAME?,2755,0,5104764,6076
#NAME?,2756,0,5104764,6076
#NAME?,2757,0,5104764,6076
#NAME?,2758,0,5104764,6076
#NAME?,2759,0,5104764,6076
#NAME?,2760,0,5104764,6076
#NAME?,2761,0,5007416,6076
#NAME?,2762,0,5007416,6076
#NAME?,2763,0,5007416,6076
#NAME?,2764,0,5007416,6076
#NAME?,2765,0,5007416,6076
#NAME?,2766,0,5007416,6076
#NAME?,2767,0,5007416,6076
#NAME?,2768,0,5007416,6076
#NAME?,2769,0,5007416,6076
#NAME?,2770,0,5007416,6076
#NAME?,2771,0,5007416,6076
#NAME?,2772,0,5007416,6076
#NAME?,2773,0,5007416,6076
#NAME?,2774,0,5007416,6076
#NAME?,2775,0,5007416,6076
#NAME?,2776,0,5007416,6076
#NAME?,2777,0,5007416,6076
#NAME?,2778,0,5007416,6076
#NAME?,2779,0,5007416,6076
#NAME?,2780,0,5007416,6076
#NAME?,2781,0,5007416,6076
#NAME?,2782,0,5007416,6076
#NAME?,2783,0,5007416,6076
#NAME?,2784,0,5007416,6076
#NAME?,2785,0,4911925,6076
#NAME?,2786,0,4911925,6076
#NAME?,2787,0,4911925,6076
#NAME?,2788,0,4911925,6076
#NAME?,2789,0,4911925,6076
#NAME?,2790,0,4911925,6076
#NAME?,2791,0,4911925,6076
#NAME?,2792,0,4911925,6076
#NAME?,2793,0,4911925,6076
#NAME?,2794,0,4911925,6076
#NAME?,2795,0,4911925,6076
#NAME?,2796,0,4911925,6076
#NAME?,2797,0,4911925,6076
#NAME?,2798,0,4911925,6076
#NAME?,2799,0,4911925,6076
#NAME?,2800,0,4911925,6076
#NAME?,2801,0,4911925,6076
#NAME?,2802,0,4911925,6076
#NAME?,2803,0,4911925,6076
#NAME?,2804,0,4911925,6076
#NAME?,2805,0,4911925,6076
#NAME?,2806,0,4911925,6076
#NAME?,2807,0,4911925,6076
#NAME?,2808,0,4911925,6076
#NAME?,2809,0,4818255,6076
#NAME?,2810,0,4818255,6076
#NAME?,2811,0,4818255,6076
#NAME?,2812,0,4818255,6076
#NAME?,2813,0,4818255,6076
#NAME?,2814,0,4818255,6076
#NAME?,2815,0,4818255,6076
#NAME?,2816,0,4818255,6076
#NAME?,2817,0,4818255,6076
#NAME?,2818,0,4818255,6076
#NAME?,2819,0,4818255,6076
#NAME?,2820,0,4818255,6076
#NAME?,2821,0,4818255,6076
#NAME?,2822,0,4818255,6076
#NAME?,2823,0,4818255,6076
#NAME?,2824,0,4818255,6076
#NAME?,2825,0,4818255,6076
#NAME?,2826,0,4818255,6076
#NAME?,2827,0,4818255,6076
#NAME?,2828,0,4818255,6076
#NAME?,2829,0,4818255,6076
#NAME?,2830,0,4818255,6076
#NAME?,2831,0,4818255,6076
#NAME?,2832,0,4818255,6076
#NAME?,2833,0,4726372,6076
#NAME?,2834,0,4726372,6076
#NAME?,2835,0,4726372,6076
#NAME?,2836,0,4726372,6076
#NAME?,2837,0,4726372,6076
#NAME?,2838,0,4726372,6076
#NAME?,2839,0,4726372,6076
#NAME?,2840,0,4726372,6076
#NAME?,2841,0,4726372,6076
#NAME?,2842,0,4726372,6076
#NAME?,2843,0,4726372,6076
#NAME?,2844,0,4726372,6076
#NAME?,2845,0,4726372,6076
#NAME?,2846,0,4726372,6076
#NAME?,2847,0,4726372,6076
#NAME?,2848,0,4726372,6076
#NAME?,2849,0,4726372,6076
#NAME?,2850,0,4726372,6076
#NAME?,2851,0,4726372,6076
#NAME?,2852,0,4726372,6076
#NAME?,2853,0,4726372,6076
#NAME?,2854,0,4726372,6076
#NAME?,2855,0,4726372,6076
#NAME?,2856,0,4726372,6076
#NAME?,2857,0,4636240,6076
#NAME?,2858,0,4636240,6076
#NAME?,2859,0,4636240,6076
#NAME?,2860,0,4636240,6076
#NAME?,2861,0,4636240,6076
#NAME?,2862,0,4636240,6076
#NAME?,2863,0,4636240,6076
#NAME?,2864,0,4636240,6076
#NAME?,2865,0,4636240,6076
#NAME?,2866,0,4636240,6076
#NAME?,2867,0,4636240,6076
#NAME?,2868,0,4636240,6076
#NAME?,2869,0,4636240,6076
#NAME?,2870,0,4636240,6076
#NAME?,2871,0,4636240,6076
#NAME?,2872,0,4636240,6076
#NAME?,2873,0,4636240,6076
#NAME?,2874,0,4636240,6076
#NAME?,2875,0,4636240,6076
#NAME?,2876,0,4636240,6076
#NAME?,2877,0,4636240,6076
#NAME?,2878,0,4636240,6076
#NAME?,2879,0,4636240,6076
#NAME?,2880,0,4636240,6076
#NAME?,2881,0,4547827,6076
#NAME?,2882,0,4547827,6076
#NAME?,2883,0,4547827,6076
#NAME?,2884,0,4547827,6076
#NAME?,2885,0,4547827,6076
#NAME?,2886,0,4547827,6076
#NAME?,2887,0,4547827,6076
#NAME?,2888,0,4547827,6076
#NAME?,2889,0,4547827,6076
#NAME?,2890,0,4547827,6076
#NAME?,2891,0,4547827,6076
#NAME?,2892,0,4547827,6076
#NAME?,2893,0,4547827,6076
#NAME?,2894,0,4547827,6076
#NAME?,2895,0,4547827,6076
#NAME?,2896,0,4547827,6076
#NAME?,2897,0,4547827,6076
#NAME?,2898,0,4547827,6076
#NAME?,2899,0,4547827,6076
#NAME?,2900,0,4547827,6076
#NAME?,2901,0,4547827,6076
#NAME?,2902,0,4547827,6076
#NAME?,2903,0,4547827,6076
#NAME?,2904,0,4547827,6076
#NAME?,2905,0,4461101,6076
#NAME?,2906,0,4461101,6076
#NAME?,2907,0,4461101,6076
#NAME?,2908,0,4461101,6076
#NAME?,2909,0,4461101,6076
#NAME?,2910,0,4461101,6076
#NAME?,2911,0,4461101,6076
#NAME?,2912,0,4461101,6076
#NAME?,2913,0,4461101,6076
#NAME?,2914,0,4461101,6076
#NAME?,2915,0,4461101,6076
#NAME?,2916,0,4461101,6076
#NAME?,2917,0,4461101,6076
#NAME?,2918,0,4461101,6076
#NAME?,2919,0,4461101,6076
#NAME?,2920,0,4461101,6076
#NAME?,2921,0,4461101,6076
#NAME?,2922,0,4461101,6076
#NAME?,2923,0,4461101,6076
#NAME?,2924,0,4461101,6076
#NAME?,2925,0,4461101,6076
#NAME?,2926,0,4461101,6076
#NAME?,2927,0,4461101,6076
#NAME?,2928,0,4461101,6076
#NAME?,2929,0,4376028,6076
#NAME?,2930,0,4376028,6076
#NAME?,2931,0,4376028,6076
#NAME?,2932,0,4376028,6076
#NAME?,2933,0,4376028,6076
#NAME?,2934,0,4376028,6076
#NAME?,2935,0,4376028,6076
#NAME?,2936,0,4376028,6076
#NAME?,2937,0,4376028,6076
#NAME?,2938,0,4376028,6076
#NAME?,2939,0,4376028,6076
#NAME?,2940,0,4376028,6076
#NAME?,2941,0,4376028,6076
#NAME?,2942,0,4376028,6076
#NAME?,2943,0,4376028,6076
#NAME?,2944,0,4376028,6076
#NAME?,2945,0,4376028,6076
#NAME?,2946,0,4376028,6076
#NAME?,2947,0,4376028,6076
#NAME?,2948,0,4376028,6076
#NAME?,2949,0,4376028,6076
#NAME?,2950,0,4376028,6076
#NAME?,2951,0,4376028,6076
#NAME?,2952,0,4376028,6076
#NAME?,2953,0,4292578,6076
#NAME?,2954,0,4292578,6076
#NAME?,2955,0,4292578,6076
#NAME?,2956,0,4292578,6076
#NAME?,2957,0,4292578,6076
#NAME?,2958,0,4292578,6076
#NAME?,2959,0,4292578,6076
#NAME?,2960,0,4292578,6076
#NAME?,2961,0,4292578,6076
#NAME?,2962,0,4292578,6076
#NAME?,2963,0,4292578,6076
#NAME?,2964,0,4292578,6076
#NAME?,2965,0,4292578,6076
#NAME?,2966,0,4292578,6076
#NAME?,2967,0,4292578,6076
#NAME?,2968,0,4292578,6076
#NAME?,2969,0,4292578,6076
#NAME?,2970,0,4292578,6076
#NAME?,2971,0,4292578,6076
#NAME?,2972,0,4292578,6076
#NAME?,2973,0,4292578,6076
#NAME?,2974,0,4292578,6076
#NAME?,2975,0,4292578,6076
#NAME?,2976,0,4292578,6076
#NAME?,2977,0,4210718,6076
#NAME?,2978,0,4210718,6076
#NAME?,2979,0,4210718,6076
#NAME?,2980,0,4210718,6076
#NAME?,2981,0,4210718,6076
#NAME?,2982,0,4210718,6076
#NAME?,2983,0,4210718,6076
#NAME?,2984,0,4210718,6076
#NAME?,2985,0,4210718,6076
#NAME?,2986,0,4210718,6076
#NAME?,2987,0,4210718,6076
#NAME?,2988,0,4210718,6076
#NAME?,2989,0,4210718,6076
#NAME?,2990,0,4210718,6076
#NAME?,2991,0,4210718,6076
#NAME?,2992,0,4210718,6076
#NAME?,2993,0,4210718,6076
#NAME?,2994,0,4210718,6076
#NAME?,2995,0,4210718,6076
#NAME?,2996,0,4210718,6076
#NAME?,2997,0,4210718,6076
#NAME?,2998,0,4210718,6076
#NAME?,2999,0,4210718,6076
#NAME?,3000,0,4210718,6076
#NAME?,3001,0,4130420,6076
#NAME?,3002,0,4130420,6076
#NAME?,3003,0,4130420,6076
#NAME?,3004,0,4130420,6076
#NAME?,3005,0,4130420,6076
#NAME?,3006,0,4130420,6076
#NAME?,3007,0,4130420,6076
#NAME?,3008,0,4130420,6076
#NAME?,3009,0,4130420,6076
#NAME?,3010,0,4130420,6076
#NAME?,3011,0,4130420,6076
#NAME?,3012,0,4130420,6076
#NAME?,3013,0,4130420,6076
#NAME?,3014,0,4130420,6076
#NAME?,3015,0,4130420,6076
#NAME?,3016,0,4130420,6076
#NAME?,3017,0,4130420,6076
#NAME?,3018,0,4130420,6076
#NAME?,3019,0,4130420,6076
#NAME?,3020,0,4130420,6076
#NAME?,3021,0,4130420,6076
#NAME?,3022,0,4130420,6076
#NAME?,3023,0,4130420,6076
#NAME?,3024,0,4130420,6076
#NAME?,3025,0,4051654,6076
#NAME?,3026,0,4051654,6076
#NAME?,3027,0,4051654,6076
#NAME?,3028,0,4051654,6076
#NAME?,3029,0,4051654,6076
#NAME?,3030,0,4051654,6076
#NAME?,3031,0,4051654,6076
#NAME?,3032,0,4051654,6076
#NAME?,3033,0,4051654,6076
#NAME?,3034,0,4051654,6076
#NAME?,3035,0,4051654,6076
#NAME?,3036,0,4051654,6076
#NAME?,3037,0,4051654,6076
#NAME?,3038,0,4051654,6076
#NAME?,3039,0,4051654,6076
#NAME?,3040,0,4051654,6076
#NAME?,3041,0,4051654,6076
#NAME?,3042,0,4051654,6076
#NAME?,3043,0,4051654,6076
#NAME?,3044,0,4051654,6076
#NAME?,3045,0,4051654,6076
#NAME?,3046,0,4051654,6076
#NAME?,3047,0,4051654,6076
#NAME?,3048,0,4051654,6076
#NAME?,3049,0,3974389,6076
#NAME?,3050,0,3974389,6076
#NAME?,3051,0,3974389,6076
#NAME?,3052,0,3974389,6076
#NAME?,3053,0,3974389,6076
#NAME?,3054,0,3974389,6076
#NAME?,3055,0,3974389,6076
#NAME?,3056,0,3974389,6076
#NAME?,3057,0,3974389,6076
#NAME?,3058,0,3974389,6076
#NAME?,3059,0,3974389,6076
#NAME?,3060,0,3974389,6076
#NAME?,3061,0,3974389,6076
#NAME?,3062,0,3974389,6076
#NAME?,3063,0,3974389,6076
#NAME?,3064,0,3974389,6076
#NAME?,3065,0,3974389,6076
#NAME?,3066,0,3974389,6076
#NAME?,3067,0,3974389,6076
#NAME?,3068,0,3974389,6076
#NAME?,3069,0,3974389,6076
#NAME?,3070,0,3974389,6076
#NAME?,3071,0,3974389,6076
#NAME?,3072,0,3974389,6076
#NAME?,3073,0,3898598,6076
#NAME?,3074,0,3898598,6076
#NAME?,3075,0,3898598,6076
#NAME?,3076,0,3898598,6076
#NAME?,3077,0,3898598,6076
#NAME?,3078,0,3898598,6076
#NAME?,3079,0,3898598,6076
#NAME?,3080,0,3898598,6076
#NAME?,3081,0,3898598,6076
#NAME?,3082,0,3898598,6076
#NAME?,3083,0,3898598,6076
#NAME?,3084,0,3898598,6076
#NAME?,3085,0,3898598,6076
#NAME?,3086,0,3898598,6076
#NAME?,3087,0,3898598,6076
#NAME?,3088,0,3898598,6076
#NAME?,3089,0,3898598,6076
#NAME?,3090,0,3898598,6076
#NAME?,3091,0,3898598,6076
#NAME?,3092,0,3898598,6076
#NAME?,3093,0,3898598,6076
#NAME?,3094,0,3898598,6076
#NAME?,3095,0,3898598,6076
#NAME?,3096,0,3898598,6076
#NAME?,3097,0,3824252,6076
#NAME?,3098,0,3824252,6076
#NAME?,3099,0,3824252,6076
#NAME?,3100,0,3824252,6076
#NAME?,3101,0,3824252,6076
#NAME?,3102,0,3824252,6076
#NAME?,3103,0,3824252,6076
#NAME?,3104,0,3824252,6076
#NAME?,3105,0,3824252,6076
#NAME?,3106,0,3824252,6076
#NAME?,3107,0,3824252,6076
#NAME?,3108,0,3824252,6076
#NAME?,3109,0,3824252,6076
#NAME?,3110,0,3824252,6076
#NAME?,3111,0,3824252,6076
#NAME?,3112,0,3824252,6076
